date,gold,silver,platinum,palladium,copper,wti_crude,brent_crude,natural_gas,heating_oil,wheat,corn,soybeans,coffee,sugar,cotton
2020-01-16,0.0032972989325889502,0.008625325804768684,-0.001286287276798134,-0.007969160916906956,-0.0006803411380996339,0.005058589660376083,0.013991040530115392,0.01450081541177921,0.002457146373920857,-0.00735673714761419,-0.0071949437720865645,-0.01613544086671779,-0.0013929796897349308,0.004676932656847851,0.005087544766864815
2020-01-17,0.0074413941529880255,0.006170035169101411,-0.0015211534464614604,0.000665922714617982,0.0014579553984279932,-0.0005863296292696023,-0.009161080294252225,-0.022187424015505615,-0.021717870857889197,0.0039018267387390215,-0.008613526384441513,0.0032332207066505907,0.009056444819950734,0.003909330208598918,0.015025911360142835
2020-01-20,0.007725174809712809,0.007990883921396876,0.013963792510715646,0.004839103023312877,-0.0015375141916307822,-0.0004502540362260884,-0.018625974807380416,-0.023067878312682994,0.007408128295941405,-0.005253776211320812,0.004233079804668704,0.01096608542864573,0.0041482252851891745,-0.0019791227372587252,0.006602092045984119
2020-01-21,0.013461745197225454,0.0011103550586162392,0.010642277177464047,0.015060611958844046,-0.0015535722328970387,0.011506914712829608,0.00950078133198131,0.028619796613704458,0.003056786353979975,0.015335593230683564,0.006400782852361221,0.002458391844688732,0.012857865072632561,-0.004113728453074041,0.00887432394464333
2020-01-22,0.00755931172085801,-0.0011851292846117197,0.006484140143698412,0.007238832230472249,0.003022011584329381,-0.011778978938140342,0.013042259937949188,0.0012944596444844929,0.011743296852447172,-0.001140457858318292,-0.0047600385101639504,-0.002866433101023452,-0.001871473525127513,-0.005892050074705654,-0.007998447456697096
2020-01-23,-0.008074961807860893,0.003085861218222431,0.003074883899276769,-0.0026121726358467965,0.00018093901011992996,0.0035684952078737274,-0.0034037265771490162,-0.0016182279281322666,0.0029817816559193086,-0.018099415604575363,0.0010672211603180253,-0.01519134222514935,-0.014400436327530018,-0.015833612487496113,-0.01243659540178123
2020-01-24,0.00520226883333799,0.003941454898912664,-0.006820467965777316,-0.012593863709447522,0.007665165789104422,0.016275380011640153,0.02337606544276377,0.014138298674516856,0.027339543963881146,-0.0030988255580718855,-0.0062537412051977305,-0.0034268754313094836,-0.025759804885235958,-0.03273482885297524,-0.022444701923095167
2020-01-27,0.01250531250767676,-0.0019502702059763786,0.014155136069599816,0.007049791477267817,0.004972466850177069,0.029585556237333006,0.01850626357049796,0.03405730420036551,0.037271440256462944,-0.01414784413088561,-0.00909454402383415,-0.008180929298302456,-0.0010947500514512528,-0.0008947153537177521,0.00774016352502817
2020-01-28,0.013485816639480957,0.014041565889547334,0.011751500417077052,0.013501110325244292,-0.005900504007624337,-0.0063986130816772995,0.013982028505804444,0.002888004999346778,0.01126940190602374,-0.002870949028045219,0.0021711194123882377,0.0036937100027748834,-0.002462112960175081,-0.008048758033881864,-0.005683091834062509
2020-01-29,-0.0006828152161994608,-0.004460447934393602,-0.009318032877288019,-0.004524765240737217,-0.012937986460009746,-0.00954570705843691,-0.03146105288892562,-0.02252148823902593,-0.016592383173734675,-0.004446564593613509,0.003609485717598,-0.00019947295943741644,-0.01975037966583462,-0.009355026102402407,-0.010833264727976681
2020-01-30,-0.007999958388065956,-0.007783014073519588,-0.014765784059003941,-0.004839199403880224,-0.006118544623739247,0.0037298095909159327,0.004554176992637178,-0.010112719201281787,-0.010698617222431503,-0.008993033971129686,-0.0017213849552865728,-0.018009432563419362,-0.00010267281000671166,4.4188543393007854e-05,-0.010019514260886021
2020-01-31,-0.0013152697440434815,0.002433516070873289,0.006738841243692778,0.004247400243858965,-0.002496334371537029,0.0036940169159719056,0.010520852958381847,0.016912799730144895,-0.01356455684773162,-0.010076660550931609,0.004344079534510895,-0.0049017596803746155,-0.0008788505865958402,-0.00562307758038169,0.000845422764264885
2020-02-03,-0.011268310229651708,-0.008353736631472153,0.0030127001749419417,-0.01239438889105706,0.011980055202129952,-0.016408472150409505,-0.022424812552216303,-0.003078308077551134,-0.008864138149967973,0.0075313701161054715,0.014555348296271592,0.009109584067515842,0.004351926299464036,0.006933632321206926,0.00041463814962710037
2020-02-04,0.0013241909810685877,-0.004294434280120698,-0.0020215464689532668,-0.016236109511542807,0.007326555693500907,0.03194929705371213,0.028988320024537346,0.003446856876473346,0.002932374274392778,-0.0025127416936914274,-0.0019839882134642527,0.0037430038737747084,0.008798284614056297,0.014458363590219401,0.008750266585744055
2020-02-05,0.013576359037051365,0.01745957543564539,0.022879976948874458,0.009946627206643684,0.0020933054320478686,0.002580314247737648,-0.020192496562210338,0.009190694764481522,0.004618041036943227,0.0166289795102069,0.012019841703682276,0.021723211848467573,0.00927977753098917,0.012830589455491554,0.006346156693380768
2020-02-06,0.016799970488292137,0.012556963942420894,0.009031284065650444,0.004785270133721318,-0.005585790786240131,0.044023841959203176,0.038526871175469816,0.041612664835763556,0.02634503764017073,-0.009357594034129767,-0.004809228650685078,0.003162441062460965,0.003802058692054941,0.004973371021332618,0.013447629824089745
2020-02-07,-0.0007221847007188995,-0.01199059731519086,-0.006741877486323789,-0.0011804712691707697,-0.010509977199579511,0.0029614128687317064,0.00028501346831474964,0.003794163146823147,0.005865798362502344,0.017049391870565665,0.001964987821039964,0.005556856535820332,-0.01814613696776388,-0.017040800811126883,-0.017275048990557304
2020-02-10,0.024065513998944986,0.021308842192376512,0.013971153823170435,0.02138547298407705,0.0017463606104258077,-0.02582434555742319,-0.021779337251027292,-0.031397002134371355,-0.03262626746548125,0.0033944643507397496,0.008384544893895444,0.022282702552606743,-0.00369690506543877,-0.0018527849386554877,0.0005880291001853745
2020-02-11,-0.0013508643569461192,0.00021081019844938369,-0.007856196985503862,0.004568506257094167,-0.017406067042620377,-0.010862904819331652,-0.008846778409164884,-0.01977850847140432,-0.0011568683472236538,-0.019416556631942104,-0.010859110333653296,-0.021078113951485955,-0.02113218139047469,-0.010893872064320657,-0.009405634496402915
2020-02-12,0.006810991117695485,-0.008828259564176273,-0.004943391612799452,-0.006751475444306503,-0.02533217441766558,0.03157827203816785,0.007894597061167088,0.015962947622621706,0.01737858676298979,0.01372061668953368,0.011263482526873975,0.009200778756752797,-0.007193790628094017,-0.012692149099259215,-0.002205852616432362
2020-02-13,0.0015520714595429958,-0.001484299556917577,-0.0020712439831947,0.005481394877241476,-0.008365697733183018,-0.009936560378042851,0.015643077210149136,0.005978899424583853,-0.006296710686583117,0.004875030545751668,0.005025719248448971,0.013511272584269894,-0.009718934144025335,-0.008329520182859644,-0.0029854908760081687
2020-02-14,0.011936653283288216,0.010233946844098287,-0.009933092297347025,0.003972193353085159,0.020833132598920237,0.020419505811901547,0.038677248447198456,0.016287614768749056,0.03759377899957476,0.014540631396416336,0.019114808424702978,0.016152877677937872,0.012510964947308693,0.022815920695726296,0.018951861781526195
2020-02-17,0.011330006933361114,0.00679247407588469,-0.0006386923211396478,-0.0013368914864052485,0.006952758643985314,-0.014996885024140396,-0.003649470051978624,-0.023927482521837427,-0.022387142751503625,0.008640539758127862,0.005564538382625308,0.00748623419508138,0.013887893026340015,0.014905153490791915,0.02162693089633974
2020-02-18,0.014526483722467011,0.01654490078180034,0.007376262982437742,0.01808818370883422,0.005348942930245133,-0.0032787885052690336,-0.030383095420279622,-0.015209983355670614,-0.018546612176577007,0.002955256473708345,0.008377464829260862,0.0012698775618512495,0.026088437776309016,0.020744635147848592,0.023483742267588988
2020-02-19,-0.017393885915880026,-0.02311273599533308,-0.008081537456726096,-0.007637780892117627,-0.018654606959121415,-0.009223420290338898,0.005867269119050864,-0.012612392830561599,0.00016776195159269982,-0.01599649512489801,-0.021504232834165537,-0.02719143303978182,-0.009393378189233801,-0.002458036412951511,-0.0077867655600075405
2020-02-20,0.016950601536755962,0.025474300226870937,0.015231745622853104,0.022715054566164482,-0.010772229934301596,0.0017787976332156348,-0.0013718186960707886,-0.00899661164878134,-0.005666696232040938,-0.0054666019440947605,-0.006936372839168606,-0.008563622950181171,-0.00532652847080349,-0.007064557545740708,0.00048014171247434245
2020-02-21,0.009999346972345734,0.000799451235669113,0.013871976325762965,0.0008876364038791086,0.0076258111274655396,-0.026279965546390054,-0.000901175291641877,-0.007122164199071389,-0.016541460146820994,-0.0031527566635169706,0.003499194209577144,-0.010818841290064166,-0.006754690201070028,-0.00752692918731683,-0.003244209823113309
2020-02-24,0.005957675196845249,0.012217376190507341,0.01337425141899751,0.0038357462048706215,0.004288943712859599,0.010438697268021421,0.005005224698558674,0.018666167876327824,-0.00021971245434880375,0.0013765667633996435,-0.002516085192757218,-0.00010589230352111558,-0.011506948987412656,0.0018574720179339616,-0.003841526338576479
2020-02-25,0.0007453034746280082,0.005916660407722676,0.003149469830079037,0.01661270724560432,-0.003270686654042875,-0.014618617222290846,-0.03994705644181542,-0.013822760507753357,-0.007991538721602909,-0.004950480432474548,-0.006789374345432424,0.002086866018752322,0.020221109432425218,0.008002941311318826,-0.0013650309657085244
2020-02-26,0.01852372179741022,0.017147025349869918,0.023483128458446446,0.0111880124395435,0.02865287986963309,-0.023585281375661515,-0.04279657155174317,-0.021839547008731572,-0.017246759653624624,0.029886835435373956,0.016792254476704318,0.020189809070342464,0.01650650435609866,0.016591325611020044,0.018916301978798386
2020-02-27,-0.0032242299687903343,0.012347630667195426,-0.009740247702382977,0.005918062033660158,-0.0008770066482168921,-0.031044657348811577,-0.04040680319197194,-0.01924078168789202,-0.015197045281311551,-0.013314247885283254,-0.012635545340013387,-0.008726516940357483,-0.0026158921621444427,-0.017245235719928243,-0.0018521600096104117
2020-02-28,-0.0036447691249718588,0.005089143772048634,0.0033611129392139,0.012131810869527576,-0.013193904389080312,-0.0074283243398926705,0.005197029132911215,0.01414654610113806,-0.003811423450188333,-0.018768833288382154,-0.01465944379684421,-0.023495389192888648,-0.00010522911422942245,-0.020197547571692353,-0.016529571069688078
2020-03-02,0.008846918947911588,0.010711347371382718,0.008670899599394698,0.004649044446610042,-0.004695421722189227,-0.02930126565312737,-0.037056628716361464,-0.0007250043076087974,-0.01719942313668108,0.0011320016226862772,-0.008695796026604837,-0.01818888982391141,0.0004819910096639764,-0.0088769845367563,-0.005553237395489779
2020-03-03,0.02509697255885081,0.026108126219899146,0.028716140624643484,0.018634353529109277,0.015703574607317125,-0.01236787459290144,-0.020968115912570563,-0.01871530807735368,-0.02491455039445503,0.014284147604897419,0.003901043260221136,-0.009219898956021488,0.021491326997676162,0.014459628767127416,0.020420528146937695
2020-03-04,0.026163751185516382,0.026148706361499432,0.0250257004553929,0.015504854393199293,0.01484840335726582,-0.03979534555172738,-0.037353640558767595,-0.04689966547476759,-0.05022115776927469,0.012787937091347346,-0.0021008015158445106,0.0030380417889353927,0.001215619122186169,-0.01787495613243915,-0.0065062262187686164
2020-03-05,0.02206653077985294,0.014046925809581251,0.01957683370180432,0.029183087101567022,-0.007692007775299303,-0.007480398173811803,0.009438100684577209,0.017274985836330657,0.01323706320639428,-0.0003196789430697355,0.0012649479413683901,0.0061642673588939555,0.010684342388901777,0.005262474729928971,0.009065450987002397
2020-03-06,0.017943590109109956,0.01697483676585337,0.018062546965048467,0.033227613893134465,-0.0032965571428073426,-0.011202067481650523,-0.00468317766477281,-0.010498771025619165,-0.025277566580784415,0.005053193683473022,0.014625185091221548,-8.659207479578233e-05,-0.0034723306171991412,-0.011024101463360421,-0.005777895631293284
2020-03-09,0.016547448415951606,0.012313706441557248,0.0036065253823780816,0.008558095372282573,-0.009711113570624305,0.005780445644702377,-0.0046322095196747026,0.007073175922382574,-0.024400648079494124,-0.0346086085786427,-0.016260217632509972,-0.0167833097252332,-0.004946589337812678,-0.004629100592190677,0.0028155644438056966
2020-03-10,0.027824337189611397,0.024119345887063246,0.030867676561301776,0.03181248444719052,0.014850590705454893,-0.014499031821533169,-0.008418966777043617,-0.019346435715788066,-0.013860379186687243,0.02218531038079595,0.012587976538596501,0.019744030755694267,0.012548618894204003,0.004979188292735062,0.018238532794231873
2020-03-11,0.04219355258131472,0.04216487134541194,0.032952821804138936,0.03830256709970832,0.013579080786059083,0.00972216392453946,0.014261379693093984,0.013069956149895716,0.00226530862113747,0.039980794960343256,0.04507185415933836,0.03427300671028138,0.018365717351638305,0.02618861029225839,0.021222662234110717
2020-03-12,0.020114557577867807,0.027224936562404184,0.029317777402577794,0.03146375928207165,-0.002397248084730585,-0.013880121806282272,-0.017336240589518406,-0.01789530009525652,-0.028914417061200515,-0.006448713036560117,-0.002978630811970225,-0.0013806693447025245,0.01927902891497503,0.017994515070092997,0.00757442039904762
2020-03-13,0.003142066064290014,0.009243934856818115,0.013697505455197136,0.011181559389806327,-0.0077715399680235555,-0.01008478434562879,-0.0018738136398535402,-0.015862920465241893,-0.007195017927947522,-0.025919773934235474,-0.0223249279155267,-0.02083542437537927,-0.00976795475632192,0.005393651095964285,0.003065401343688711
2020-03-16,0.011187488232341489,0.008894054648424132,0.005182580088172188,0.006913880425548555,-0.009686979705611436,-0.041995390624196494,-0.05092304207549796,-0.047619251601478466,-0.054634393417591236,-0.03466247914115875,-0.03658591273833968,-0.03277052569976195,-0.0022300188704493205,0.015644032894153795,-0.0022132023415848893
2020-03-17,0.022167370529760554,0.03368148996588819,0.030222026397628502,0.03359760452624887,-0.005293232601200009,-0.0396928498932827,-0.02727888046828631,-0.038991778766201995,-0.031786717440571405,-0.007456998743842023,-0.011864944797847353,-0.003723797088710696,-0.00393668507977642,0.0014636563300203138,-0.0025229077283315223
2020-03-18,0.009710346706165924,0.014626779548765729,0.0009326288978515011,0.011859404178792495,-0.015704002339461752,-0.028605719885657896,-0.009180747828595077,-0.006865193104654084,-0.007058459368301817,-0.007529831739123369,-0.007690088133626358,-0.0028158427482021502,-0.017039112225452877,-0.020027867992508205,-0.01668437961847223
2020-03-19,0.022565380784252173,0.014772146638208389,0.026581792653560844,0.01585650120360082,-0.03214292839921953,0.028406558400884893,0.031616269554852056,-0.003817642607966871,0.012989277205066522,-0.023743580990134634,-0.009486014876060166,-0.019025763754319004,-0.013486715922073445,0.0009095835814846836,0.006555162942212068
2020-03-20,0.008824517940012846,0.011362782647793827,0.01746953988910772,0.014206680172832116,-0.01299409546502873,-0.013464303876147207,-0.0035474521704948487,-0.011612870345711733,0.010168244590714123,-0.016774406486483356,-0.022126400084794915,-0.018411229508495934,-0.007970605867500946,-0.0074685164165673125,-0.008033836113209956
2020-03-23,-0.0034242663609229448,-0.007502456289946823,-0.007014720076078883,-0.007595416486883921,-0.01230917173722316,-0.0169599050949309,-0.011331172160817554,-0.021258793915793994,-0.030509941072286856,-0.011011862086076997,-0.01027533708448767,-0.010461942773596116,0.019841188412985974,0.01673810335938393,0.009271437507196839
2020-03-24,0.019954298796453888,0.012479017834621912,0.017896846111369144,0.005340055427680033,-0.016023682655010696,-0.027303176226711426,-0.01312282435973133,-0.03006609846987275,-0.011563106931342344,0.020252554101646232,0.01451637084354967,0.01860913020374568,0.017542889508885745,0.004789520244705873,0.005690085540301104
2020-03-25,0.004076042164219352,0.0018415363945127497,0.004928773050037255,0.0027607201520937637,-0.003269015699609702,-0.01511109249481224,-0.0020302907849563522,-0.014472207393115437,-0.01130448464447754,-0.03244908156790427,-0.029547967050503915,-0.017702748845932183,0.006077544011566398,-0.00025624768166965196,0.004984542918091755
2020-03-26,0.00020084947568823263,-0.006068038414738667,0.0074767092198547765,0.002411547523327072,-0.010205838720604106,-0.03590343117731282,-0.03779374929870667,-0.03576509539775716,-0.03699626348788152,-0.0194499216957667,-0.026384200385636818,-0.023623248368811547,-0.013873279897358272,-0.015000502740593523,-0.006808995823717293
2020-03-27,0.00921220903358572,-0.006764619925903319,0.0035939175330688376,0.0076830285059792894,-0.0025579714893865695,0.0060723463029260984,-0.008099654714585222,-0.005365226084700309,0.0172040443045798,0.0034117464139174266,-0.006019954840791648,-0.0032344531958228215,-0.001724815280625778,0.013625417338579443,-0.009238007759535904
2020-03-30,-0.005805665142653382,0.00313933836500759,0.011594775052940981,-0.0029864004592950973,-0.023196583749180502,0.04806728389407047,0.03387212626206403,0.019900952240011975,0.01446327568928228,-0.009766387045371056,-0.0012018208955052187,-0.0004109659539562041,-0.019132468824377157,-0.006419959504161911,-0.013828966643955692
2020-03-31,-0.00029588625727988054,0.010848370637589363,-0.00914102717353302,0.006141729034837817,-0.01990699206038087,-0.03125793381493321,-0.016340457950617105,-0.021223328135440235,-0.02149392830062087,-0.020128934991861035,-0.01503878229599968,-0.012502111171125499,-0.003960796558310081,-0.005992814055647814,-0.0050148915756528635
2020-04-01,-0.00043927268970108324,0.007785922532844405,0.00436045852010584,-0.015345140275038117,-0.020483205929976583,-0.062058019344525484,-0.07099080570980414,-0.05928203526113669,-0.04941353910844323,-0.010017280033893863,-0.014300061230910197,-0.008626307968047413,-0.01616164547522706,-0.010539803737300886,-0.023930495494550164
2020-04-02,0.008157603891272576,0.003381312320674704,-0.002616659041663535,0.0004356403229374183,0.027114689014876594,-0.008084285208992459,-0.01883541598043139,-0.02201721042655125,0.0017097171069945048,0.01734386873917043,0.024358691773581916,0.02656272037914125,0.002600754471330417,0.006512038947434768,0.010113163792997159
2020-04-03,0.018803338374731297,0.040449663111416304,0.02116411916198541,0.017988067391766224,-0.016303649135053035,-0.007567276300935965,0.0002376561390751977,0.01216189334112647,-0.010383607447664,0.0036175637075371568,-0.004330185726611594,0.0005154800918177565,-0.03129106359247149,-0.02685083357579978,-0.03161054609314384
2020-04-06,0.013752599337383035,0.014049517448620541,0.017364214350613968,0.024979541860299014,0.004536141369536761,-0.013307026862195884,0.0006629519319490103,0.004675109190715399,-0.027705868971674173,-0.006142907241223102,-0.008506759234508457,-0.015761715979912255,0.005803062068918775,0.010877073185867434,0.014135393294995323
2020-04-07,0.009127958906098856,0.0028760116430834757,0.007253979211996119,-0.00036876711332472123,-0.012079418684431171,0.012445741466190815,0.01688100199138736,0.018508345196010544,0.015133477103073455,-0.01702796329599493,-0.014564518802200502,-0.022891925979007993,1.701052821570688e-05,-0.005638086923251892,0.0024792301517563625
2020-04-08,0.010578827663751927,0.004802492802302351,0.005352399239514884,0.010894379368856642,-0.0008422668852438758,0.03133274277654154,0.012129519943034472,0.01846291115810069,0.013974311741865943,-0.007047503562928749,-0.006229510679329177,-0.002822666676078943,0.00017239627687919406,0.00560539911632187,0.0010497265294106602
2020-04-09,-0.013671551654866861,-0.007750494974588643,-0.005297044694655521,0.007006850034163306,-0.010393811727394309,-0.0012443174419137864,-0.03275311455405639,-0.03172850954107527,-0.026006043451008553,-0.021731951773680567,-0.03150152945938871,-0.010998482633866428,-0.0010344031812206177,-0.008862732649877776,-0.00937676600235914
2020-04-10,0.009617078389231594,0.03041285285346716,0.027959788043245126,0.018818893456601603,-0.007598615281752797,0.01733550724443184,0.006324848107163145,0.013142281667659166,0.002420106968868639,-0.008880819788749519,-0.013569217139376144,-0.01060750669908988,-0.01334776285813911,-0.007126139108269159,0.00035013485501595885
2020-04-13,0.01525402292839552,0.006594663937472756,0.01956821706517719,0.008012305416474297,0.0017003177320264304,0.037538894151269875,0.03031871589711653,0.023667521509638578,0.04808059091266082,0.011457067139015922,0.01759730407811761,0.020735716390603776,-0.0025026872565402317,-0.011013287048570389,-0.006530539953923058
2020-04-14,0.013692780396297588,0.014331200933476182,0.0208303287043103,0.009211774896108246,0.010713570201111635,-0.019843137422797343,-0.03597907912450775,-0.023911582476477247,-0.0238953422288319,-0.026182441290141925,-0.014285720472403726,-0.018991244795222573,-0.02037421386824329,-0.017192116614440464,-0.01603207531877395
2020-04-15,0.004347465412600191,0.026189134621118392,0.009758604397840922,0.01490983181903695,0.006054686302873309,0.008982329339278684,0.0007486463343024762,-0.001313180157250729,-0.01389231184946977,0.021416732185552713,0.008488260870636321,0.010768797892481079,-0.004814827137862518,0.012975356077331714,-0.0005409417561703124
2020-04-16,-0.005339395425853075,-0.011330032712191986,0.0008188658482103019,-0.005643223497834608,-0.008111952687834602,-0.000735949910313487,-0.0022400687496174237,-0.006647394527520905,0.010605100086025073,0.009571194115541274,0.01576260377763821,0.011145464192529056,0.005944732597609601,0.014216496173160068,0.014039345411744602
2020-04-17,-0.015640038532170282,0.0009950047728847452,-0.01159671742969497,-0.004798200607766166,-0.010027153576940272,0.031605741595035944,0.022774446665542715,0.03002096603626042,0.0275424005390889,0.004431064528030539,0.007014303532081354,-0.0008585004251557152,0.014131522641562125,0.008768418555566662,0.011126602465161131
2020-04-20,-0.0007524189462992387,-0.003371266031756905,-0.004231641059284976,-0.002446808867506115,-0.008862299309246584,-0.01969188097863457,-0.03759174846573492,-0.01787308262632573,-0.018519300658583433,0.008436567591461702,0.0029416684743456705,-0.005009774670812368,0.0020754361017157425,0.0021717345680949923,0.026751512031141487
2020-04-21,0.008214790857740321,0.01006293449128173,-0.002892060848868753,0.0020075098711541265,0.006862501257912193,0.022116927813573616,-0.009760840127030282,0.012044450119198394,-0.002897873830100271,0.014134786249933973,0.0033714275204370456,0.012894602785768476,0.0038193754900299,0.010323529708792205,-0.006115059325087336
2020-04-22,-0.010010819119912478,-0.01746632242873312,-0.006584488657396152,-0.0026178879761236317,-0.00765270376965421,-0.014000859061034649,-0.013673332072769035,-0.001330786418804411,-0.018191234708711968,-0.008687472060521076,-0.014606706521592678,-2.26713871987723e-05,-0.007457713738422936,0.006477895833348585,-0.00276040038345522
2020-04-23,0.018322094404870506,0.02217174653558052,0.014740533694883711,0.01619281302266928,0.0007152220919949772,-0.017150929545916314,-0.00895367585068218,-0.005663062803551721,0.006761908430830645,-0.015319810775196336,-0.004684411842198496,-0.009451810960872897,0.0005061369393349511,-0.018748348768087952,-0.002247475820004901
2020-04-24,0.005295449561888512,-0.010588692133933443,-0.008999389756466187,-0.0011304007607751835,-0.007712618111803563,-0.02033993920689165,-0.019121542339187,-0.0032700581268235596,-0.010454111538685123,-0.02804869590891706,-0.022026735188356326,-0.03406692406504983,-0.011050981755259712,-0.024035270826076767,-0.010674844251620186
2020-04-27,0.004229344514623572,0.011429769434651611,0.010968590530687477,0.017893757285527556,0.002900041298839073,0.0003334993513264651,0.006093284589036707,-0.0017684746250042976,0.011484967185275785,-0.0064814880797114515,-0.0008694250609689145,-0.00888156608238353,-0.003303265779227107,-0.010311671845814553,-0.006439503184847645
2020-04-28,-0.0022180180786463503,0.004682310451103498,0.004289313101424976,0.006339753416671176,0.022420008937950535,0.014628990899851204,0.007261886141547914,0.013283037711591863,-0.014710825059801915,-0.005939876098257052,-0.005444738853492791,0.002180103345017644,-0.010952668109317366,-0.010613061629525973,-0.0010786714210353177
2020-04-29,0.012038023953316105,0.0014981887643548638,0.0021175401066455954,0.0040532872884141685,-0.006723025335908858,0.01075151044919285,0.028356442966952885,0.017326148335145033,0.013724526019045327,-0.013180350981469963,0.013281351516246423,0.012226324478696054,-0.006941003203944923,-0.014375621032869632,-0.0005170471154323715
2020-04-30,-0.015296772602870221,0.002986837987433356,-0.014552348848127396,-0.005694855800003264,-0.01501902700620098,-0.0021994426908844332,-0.024183294497559113,0.0036344855332640065,-0.010022283896797957,-0.004652524842100449,0.001378296227131724,-0.0008091805807531485,0.00039725573335113937,-7.773641158290254e-05,0.00544552105677087
2020-05-01,-0.017548083593337253,-0.013541113656088717,-0.003852188890751498,-0.0033557293050530176,0.006077517901627616,0.00991955204684429,0.007238389206731132,0.0007199484318519495,0.0008845775899329686,-0.005339114778427363,-0.002446531460440773,-0.00325665155993468,0.002190432443665113,0.022118506539274885,-0.002179973133962431
2020-05-04,0.005089934323208756,-0.012694134934139414,0.002792786323280863,-0.0028981919916292575,0.0034796431116745448,0.007887830932415118,0.0056257256055251255,0.007886717448453885,-0.008176920641543378,0.0011897955854307208,-0.001151901915223292,0.005762555774828471,-0.018805484444122292,-0.010959378879135548,-0.00837000956461443
2020-05-05,-0.002793840090424687,-0.006163972686485543,-0.0054322319824432926,0.00429861963556086,0.005975830034296345,0.007999938442085635,0.030710808250033413,0.007894177040975118,0.02590457996786089,-0.011809623455985357,-0.005858267673718503,-0.0094097543829413,0.008350489987723416,0.01595518072913846,-0.001925464509756289
2020-05-06,0.010613656098586664,0.01140298439368166,0.024924828343485583,0.029042651493765094,6.992020667208545e-05,-0.0030140950771186566,0.00011989220867849375,0.011662019579078467,-0.010222519744420686,0.00512445618877888,0.005074503998484302,-0.008957695798876227,-0.011810824537885485,-0.02240198611026039,-0.00350804572120188
2020-05-07,-0.00703221528765127,-0.00955637535417919,-0.013165980932711825,-0.004017394457241595,-0.005230994588742612,0.009206136784431164,0.006041453992918758,0.006863522558170505,-0.007285332768912678,-0.0032399463222538435,-0.002540876065081643,-0.006322231750529089,0.004139898232691572,0.014765301917277235,0.0023369845179304852
